,,,,duracao_vitimacao,,,,,,,relacao_vitimima_com_agressor,,,,,,idade_vitima,,,,,,,,idade_agressor,,,,,,,sexo_vitima,,sexo_agressor,,estado_civil_vitima,,,,,,estado_civil_agressor,,,,,,tipo_familia_vitima,,,,,,,atividade_economica_agressor,,,,,,
2016,Valpaços,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Vila Pouca de Aguiar,23,23,1,1,3,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Amarante,31,31,2,2,5,2,2,1,0,10,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0
2016,Baião,31,31,2,2,5,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,3,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Castelo de Paiva,23,23,1,1,3,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Celorico de Basto,35,35,2,2,5,2,2,1,0,12,6,4,4,3,7,1,1,2,5,6,5,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,7,4,1,12,3,2,4,4,0,2,3,4,14,2,2,0,6,12,0,3,0,0,0
2016,Cinfães,28,28,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Felgueiras,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Lousada,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,10,1,1,0,4,8,0,2,0,0,0
2016,Marco de Canaveses,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,1,1,3,2,1,6,1,1,2,2,0,1,1,2,6,1,1,0,3,6,0,1,0,0,0
2016,Paços de Ferreira,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Penafiel,29,29,2,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,5,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Resende,44,44,2,3,6,3,3,2,0,15,7,5,4,4,9,2,2,2,6,8,6,3,5,0,2,4,6,5,3,2,38,6,6,38,14,4,2,8,5,2,15,3,2,5,5,0,2,4,5,17,3,3,0,7,15,1,3,0,0,1
2016,Alijó,22,22,1,1,3,1,2,1,0,7,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,2,1,8,2,1,2,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Armamar,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Carrazeda de Ansiães,36,36,2,2,5,2,2,1,0,12,6,4,4,3,8,1,1,2,5,6,5,3,4,0,1,3,5,4,2,2,31,5,5,31,12,3,2,7,4,1,12,3,2,4,4,0,2,3,4,14,2,2,0,6,12,0,3,0,0,0
2016,Freixo de Espada à Cinta,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Lamego,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,1,1,3,2,1,6,1,1,2,2,0,1,1,2,6,1,1,0,3,5,0,1,0,0,0
2016,Mesão Frio,22,22,1,1,3,1,2,1,0,7,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,2,1,8,2,1,2,3,0,1,2,3,9,1,1,0,4,7,0,2,0,0,0
2016,Moimenta da Beira,30,30,2,2,4,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Murça,22,22,1,1,3,1,1,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,2,1,7,2,1,2,3,0,1,2,3,9,1,1,0,3,7,0,2,0,0,0
2016,Penedono,20,20,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,1,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,2,8,1,1,0,3,7,0,1,0,0,0
2016,Peso da Régua,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,4,2,1,7,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Sabrosa,25,25,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,1,1,0,4,8,0,2,0,0,0
2016,Santa Marta de Penaguião,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,São João da Pesqueira,29,29,2,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,5,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Sernancelhe,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Tabuaço,29,29,2,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,5,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Tarouca,28,28,2,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,1,5,3,1,10,2,1,3,3,0,1,2,3,11,2,2,0,4,10,0,2,0,0,0
2016,Torre de Moncorvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Vila Nova de Foz Côa,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,1,1,3,2,1,6,1,1,2,2,0,1,1,2,6,1,1,0,3,6,0,1,0,0,0
2016,Vila Real,40,40,2,2,6,2,3,2,0,13,6,4,4,3,8,2,1,2,5,7,6,3,4,0,1,4,6,4,2,2,35,6,5,35,13,4,2,8,5,1,14,3,2,4,5,0,2,4,5,16,2,2,0,6,14,0,3,0,0,1
2016,Alfândega da Fé,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Bragança,24,24,1,1,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Macedo de Cavaleiros,34,34,2,2,5,2,2,1,0,11,6,4,3,3,7,1,1,2,4,6,5,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,6,4,1,12,3,2,4,4,0,2,3,4,14,2,2,0,6,12,0,2,0,0,0
2016,Miranda do Douro,9,9,1,1,1,1,1,0,0,3,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2016,Mirandela,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,2,1,7,2,1,2,3,0,1,2,2,8,1,1,0,3,7,0,1,0,0,0
2016,Mogadouro,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,1,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Vila Flor,35,35,2,2,5,2,2,1,0,12,6,4,3,3,7,1,1,2,5,6,5,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,6,4,1,12,3,2,4,4,0,2,3,4,14,2,2,0,6,12,0,2,0,0,0
2016,Vimioso,8,8,0,0,1,0,1,0,0,3,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,7,1,1,7,2,1,0,1,1,0,3,1,0,1,1,0,0,1,1,3,0,0,0,1,3,0,1,0,0,0
2016,Vinhais,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Alcobaça,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,1,3,5,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Alenquer,6,6,0,0,1,0,0,0,0,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,5,1,1,5,2,1,0,1,1,0,2,0,0,1,1,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0
2016,Arruda dos Vinhos,8,8,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,0,0,0,1,3,0,1,0,0,0
2016,Bombarral,21,21,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,2,1,7,2,1,2,3,0,1,2,2,8,1,1,0,3,7,0,1,0,0,0
2016,Cadaval,24,24,1,1,3,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Caldas da Rainha,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Lourinhã,24,24,1,1,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,10,1,1,0,4,8,0,2,0,0,0
2016,Nazaré,21,21,1,1,3,1,1,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,2,1,7,2,1,2,3,0,1,2,3,8,1,1,0,3,7,0,2,0,0,0
2016,Óbidos,20,20,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,4,3,1,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,2,1,2,2,0,1,2,2,8,1,1,0,3,7,0,1,0,0,0
2016,Peniche,30,30,2,2,4,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Sobral de Monte Agraço,24,24,1,1,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,3,3,1,1,21,3,3,20,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Torres Vedras,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Águeda,5,5,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,5,1,1,5,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0
2016,Albergaria-a-Velha,5,5,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0
2016,Anadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Aveiro,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,4,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,3,4,0,1,3,4,13,2,2,0,5,11,0,2,0,0,0
2016,Estarreja,29,29,2,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,2,5,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Ílhavo,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,3,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,6,0,1,0,0,0
2016,Murtosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Oliveira do Bairro,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,3,5,0,1,0,0,0
2016,Ovar,16,16,1,1,2,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,3,5,0,1,0,0,0
2016,Sever do Vouga,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,12,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Vagos,31,31,2,2,5,2,2,1,0,10,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0
2016,Arganil,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,1,3,4,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Cantanhede,32,32,2,2,5,2,2,1,0,11,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0
2016,Coimbra,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Condeixa-a-Nova,44,44,2,3,7,3,3,2,0,15,7,5,4,4,9,2,2,2,6,8,6,3,5,0,2,4,6,5,3,2,38,6,6,38,14,4,2,8,5,2,15,3,2,5,6,0,2,4,5,17,3,3,0,7,15,1,3,0,0,1
2016,Figueira da Foz,31,31,2,2,4,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,3,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Góis,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,1,3,5,4,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Lousã,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,2,1,0,4,1,1,1,2,0,1,1,1,5,1,1,0,2,4,0,1,0,0,0
2016,Mealhada,28,28,2,2,4,2,2,1,0,9,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,1,5,3,1,10,2,1,3,3,0,1,2,3,11,2,2,0,5,10,0,2,0,0,0
2016,Mira,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,2,1,0,4,1,1,1,2,0,1,1,1,5,1,1,0,2,4,0,1,0,0,0
2016,Miranda do Corvo,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Montemor-o-Velho,22,22,1,1,3,1,1,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,2,1,7,2,1,2,3,0,1,2,3,8,1,1,0,3,7,0,2,0,0,0
2016,Mortágua,4,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
2016,Oliveira do Hospital,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016,Pampilhosa da Serra,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Penacova,28,28,2,2,4,2,2,1,0,9,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,2,5,3,1,10,2,1,3,4,0,1,3,3,11,2,2,0,5,10,0,2,0,0,0
2016,Penela,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,10,1,1,0,4,8,0,2,0,0,0
2016,Soure,34,34,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,4,0,1,3,5,4,2,2,29,5,4,29,11,3,2,6,4,1,12,3,2,4,4,0,2,3,4,13,2,2,0,5,11,0,2,0,0,0
2016,Tábua,22,22,1,1,3,1,2,1,0,7,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,4,3,1,8,2,1,2,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Vila Nova de Poiares,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,3,24,9,3,1,5,3,1,9,2,1,3,3,0,1,2,3,11,2,2,0,4,9,0,2,0,0,0
2016,Alvaiázere,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,1,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Ansião,9,9,1,1,1,1,1,0,0,3,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2016,Batalha,38,38,2,2,6,2,3,1,0,13,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,6,4,2,2,33,5,5,33,12,3,2,7,4,1,13,3,2,4,5,0,2,3,5,15,2,2,0,6,13,0,3,0,0,1
2016,Castanheira de Pêra,43,43,2,3,6,2,3,2,0,14,7,5,4,4,9,2,2,2,6,8,6,3,4,0,2,4,6,5,2,2,37,6,5,37,14,4,2,8,5,2,15,3,2,5,5,0,2,4,5,17,3,3,0,7,15,1,3,0,0,1
2016,Figueiró dos Vinhos,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,1,3,4,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Leiria,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,5,1,1,2,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2016,Marinha Grande,24,24,1,1,3,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,4,3,1,8,2,1,3,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Pedrógão Grande,32,32,2,2,5,2,2,1,0,11,5,3,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,6,4,1,11,2,1,3,4,0,1,3,4,12,2,2,0,5,11,0,2,0,0,0
2016,Pombal,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,4,2,2,28,4,4,28,10,3,2,6,4,1,11,2,2,3,4,0,1,3,4,13,2,2,0,5,11,0,2,0,0,0
2016,Porto de Mós,38,38,2,2,6,2,3,1,0,13,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,6,4,2,2,33,5,5,33,12,3,2,7,4,1,13,3,2,4,5,0,2,3,5,15,2,2,0,6,13,0,3,0,0,1
2016,Aguiar da Beira,8,8,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,0,0,0,1,3,0,1,0,0,0
2016,Carregal do Sal,30,30,2,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,10,3,2,6,3,1,10,2,1,3,4,0,1,3,4,12,2,2,0,5,10,0,2,0,0,0
2016,Castro Daire,23,23,1,1,3,1,2,1,0,8,4,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,19,3,3,19,7,2,1,4,3,1,8,2,1,2,3,0,1,2,3,9,1,1,0,4,8,0,2,0,0,0
2016,Mangualde,13,13,1,1,2,1,1,1,0,4,2,1,1,1,3,1,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,2,1,0,5,1,1,1,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2016,Nelas,28,28,2,2,4,2,2,1,0,9,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,2,5,3,1,10,2,1,3,4,0,1,3,3,11,2,2,0,5,10,0,2,0,0,0
2016,Oliveira de Frades,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,4,2,3,0,1,3,5,4,2,2,27,4,4,27,10,3,2,6,4,1,11,2,2,3,4,0,1,3,4,13,2,2,0,5,11,0,2,0,0,0
2016,Penalva do Castelo,33,33,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,4,0,1,3,5,4,2,2,29,5,4,29,11,3,2,6,4,1,12,3,2,4,4,0,2,3,4,13,2,2,0,5,11,0,2,0,0,0
2016,Santa Comba Dão,20,20,1,1,3,1,1,1,0,7,3,2,2,2,4,1,1,1,3,3,3,1,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,1,1,2,2,0,1,2,2,8,1,1,0,3,7,0,1,0,0,0
2016,São Pedro do Sul,28,28,2,2,4,2,2,1,0,9,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,1,5,3,1,10,2,1,3,3,0,1,2,3,11,2,2,0,5,10,0,2,0,0,0
2016,Sátão,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,1,3,4,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,2,2,0,4,9,0,2,0,0,0
2016,Tondela,36,36,2,2,5,2,2,1,0,12,6,4,4,3,8,1,1,2,5,6,5,3,4,0,1,3,5,4,2,2,31,5,5,31,11,3,2,7,4,1,12,3,2,4,4,0,2,3,4,14,2,2,0,6,12,0,3,0,0,0
2016,Vila Nova de Paiva,17,17,1,1,2,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,2,1,3,2,1,6,1,1,2,2,0,1,1,2,7,1,1,0,3,6,0,1,0,0,0
